Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
0.8685051,-0.2090397,0.1320585,0.4296066,3.949,8.415,-293.722,0.5136148,-0.5559608,-0.5165039,-0.4004138,3.674,126.873,-240.581
0.8680451,-0.2090911,0.1324018,0.430405,3.923,8.382,-293.757,0.5131212,-0.556317,-0.5168872,-0.4000571,3.716,126.861,-240.741
0.8686557,-0.2094691,0.1321652,0.4290598,3.907,8.357,-293.779,0.5130377,-0.5570071,-0.516799,-0.3993171,3.727,126.891,-240.893
0.8697413,-0.2097644,0.1316597,0.4268661,3.888,8.386,-293.808,0.51258,-0.5572476,-0.5171581,-0.3991045,3.779,126.916,-241.044
0.8688806,-0.2097439,0.132284,0.4284331,3.877,8.332,-293.831,0.5121745,-0.5574353,-0.5175387,-0.3988695,3.798,126.946,-241.16
0.8683281,-0.2097878,0.1325131,0.4294598,3.897,8.324,-293.936,0.5117483,-0.5577224,-0.5178725,-0.3985818,3.827,126.951,-241.276
0.8694185,-0.2105203,0.1319895,0.4270498,3.883,8.296,-294.04,0.5114682,-0.5582579,-0.5179905,-0.398038,3.849,126.957,-241.44
0.8696023,-0.2106465,0.1321498,0.4265634,3.792,8.308,-294.167,0.5109719,-0.5585848,-0.5183376,-0.3977648,3.911,126.942,-241.547
0.8696919,-0.2107803,0.1323941,0.4262387,3.708,8.282,-294.259,0.5105267,-0.5588114,-0.5187176,-0.3975228,3.94,126.948,-241.651
0.8698632,-0.2107018,0.1325067,0.4258929,3.642,8.315,-294.305,0.5100602,-0.5589697,-0.5190795,-0.3974267,3.968,126.976,-241.736
0.8695054,-0.2106459,0.1329949,0.4264986,3.597,8.283,-294.32,0.5095589,-0.559197,-0.5194452,-0.3972721,4.032,126.987,-241.836
0.8691469,-0.210556,0.1333706,0.4271558,3.579,8.283,-294.379,0.5090654,-0.5594088,-0.5197908,-0.3971545,4.117,127.001,-241.911
0.8685897,-0.2105481,0.1339186,0.4281207,3.521,8.256,-294.435,0.5085036,-0.5595312,-0.5202544,-0.3970947,4.169,127.008,-242.007
0.8690365,-0.2112328,0.1336608,0.4269556,3.537,8.171,-294.527,0.5080979,-0.5598341,-0.5205374,-0.3968163,4.198,127.02,-242.107
0.8691177,-0.2116447,0.1333936,0.4266697,3.6,8.135,-294.552,0.5075703,-0.5600593,-0.5209221,-0.3966688,4.269,127.036,-242.226
0.8690651,-0.211702,0.1337603,0.4266338,3.549,8.088,-294.535,0.5072691,-0.5605458,-0.5210206,-0.3962372,4.324,127.04,-242.336
0.8692894,-0.2115572,0.1338794,0.4262109,3.502,8.124,-294.477,0.5070363,-0.5610853,-0.5210148,-0.395779,4.395,127.066,-242.423
0.8695393,-0.2114413,0.1343386,0.4256137,3.372,8.132,-294.516,0.5066395,-0.5613621,-0.5213044,-0.3955133,4.43,127.086,-242.538
0.8694347,-0.2119815,0.134187,0.4256066,3.466,8.045,-294.538,0.5063448,-0.5618707,-0.5213745,-0.3950758,4.485,127.088,-242.643
0.86859,-0.2122646,0.1347244,0.4270182,3.474,7.92,-294.601,0.506248,-0.562533,-0.5213037,-0.3943501,4.513,127.094,-242.811
0.8690319,-0.2130963,0.1342816,0.4258426,3.562,7.809,-294.583,0.5059381,-0.5628918,-0.5215138,-0.3939579,4.54,127.09,-242.876
0.8688493,-0.2134161,0.1342815,0.4260551,3.599,7.75,-294.557,0.5056417,-0.5633066,-0.5217105,-0.3934848,4.537,127.085,-243.003
0.8696351,-0.2136795,0.1339946,0.4244069,3.562,7.764,-294.617,0.5053964,-0.5637584,-0.521793,-0.3930434,4.583,127.096,-243.078
0.8694039,-0.2136048,0.1345244,0.4247506,3.49,7.74,-294.605,0.5051289,-0.5641412,-0.521924,-0.3926638,4.616,127.095,-243.156
0.8694346,-0.2135711,0.1346419,0.4246674,3.483,7.761,-294.601,0.5047446,-0.5644044,-0.5222327,-0.3923692,4.635,127.087,-243.213
0.8691621,-0.2138105,0.134609,0.425115,3.546,7.725,-294.654,0.5048235,-0.5651699,-0.5219606,-0.3915269,4.629,127.099,-243.313
0.8691644,-0.2140881,0.1344739,0.4250133,3.585,7.692,-294.715,0.5043954,-0.5652842,-0.5223294,-0.3914218,4.652,127.132,-243.415
0.8703271,-0.2147939,0.1337672,0.4224934,3.609,7.664,-294.715,0.5044023,-0.5659668,-0.5220994,-0.3907329,4.685,127.14,-243.449
0.8699176,-0.2147373,0.1343442,0.4231819,3.525,7.634,-294.71,0.5042368,-0.5662831,-0.5222165,-0.3903315,4.672,127.163,-243.493
0.8700476,-0.2147475,0.1340889,0.4229903,3.595,7.674,-294.731,0.5034679,-0.5660012,-0.5230428,-0.3906263,4.714,127.162,-243.538
0.8702006,-0.2148215,0.1339306,0.4226881,3.662,7.683,-294.734,0.503359,-0.5665508,-0.5229408,-0.3901063,4.755,127.181,-243.583
0.870401,-0.2152158,0.1339169,0.4220787,3.677,7.597,-294.768,0.5029682,-0.5665856,-0.523345,-0.3900176,4.778,127.202,-243.625
0.8700307,-0.2152914,0.1343037,0.4226804,3.636,7.543,-294.747,0.502456,-0.5665687,-0.5239129,-0.38994,4.781,127.186,-243.657
0.8700283,-0.2155705,0.1343687,0.4225224,3.624,7.483,-294.768,0.5024914,-0.5672286,-0.5236966,-0.3892249,4.781,127.215,-243.711
0.8711285,-0.2161992,0.133926,0.4200677,3.598,7.439,-294.732,0.5021273,-0.5675465,-0.5239447,-0.3888972,4.816,127.195,-243.767
0.8697511,-0.2159303,0.1348389,0.4227595,3.58,7.375,-294.748,0.5018287,-0.5677851,-0.5242337,-0.3885448,4.799,127.183,-243.814
0.8694968,-0.2163283,0.1347652,0.4231025,3.68,7.302,-294.691,0.5011713,-0.5674504,-0.52507,-0.3887529,4.808,127.19,-243.851
0.8691792,-0.2165462,0.1349225,0.4235931,3.74,7.239,-294.716,0.5011724,-0.5681009,-0.5249045,-0.3880244,4.795,127.197,-243.921
0.8694891,-0.2169335,0.1347379,0.4228171,3.79,7.208,-294.734,0.5011515,-0.5687494,-0.5247153,-0.3873565,4.8,127.196,-243.933
0.8694461,-0.2170035,0.1349737,0.4227943,3.743,7.204,-294.748,0.5008468,-0.5691324,-0.5249049,-0.3869309,4.804,127.171,-243.941
0.868536,-0.2167693,0.1355717,0.42459,3.697,7.209,-294.711,0.500215,-0.5690608,-0.5255958,-0.3869158,4.802,127.142,-244.007
0.8685633,-0.2167072,0.1352805,0.4246586,3.755,7.278,-294.622,0.4997755,-0.5692266,-0.525955,-0.3867517,4.823,127.141,-244.024
0.8690266,-0.2171242,0.1348586,0.4236307,3.84,7.264,-294.551,0.4997094,-0.5698154,-0.525801,-0.386179,4.836,127.158,-244.06
0.8690796,-0.2175437,0.1348247,0.4233176,3.909,7.204,-294.578,0.4998539,-0.5705552,-0.5254396,-0.3853907,4.822,127.214,-244.169
0.8682973,-0.2176338,0.1352257,0.4247463,3.968,7.15,-294.6,0.4992103,-0.5704091,-0.526135,-0.3854925,4.836,127.198,-244.161
0.8688916,-0.2177252,0.134746,0.4236351,4.01,7.237,-294.7,0.4991921,-0.5710764,-0.5259828,-0.384735,4.833,127.188,-244.205
0.8694128,-0.2177679,0.1344717,0.4226297,3.99,7.301,-294.594,0.4989523,-0.5713946,-0.5260936,-0.3844221,4.846,127.244,-244.305
0.8697717,-0.2180021,0.1342745,0.4218325,3.989,7.309,-294.507,0.4986693,-0.5715946,-0.5263655,-0.3841197,4.828,127.259,-244.346
0.8698699,-0.2179873,0.1341548,0.4216757,4,7.341,-294.425,0.4985939,-0.5721211,-0.5263068,-0.3835137,4.825,127.291,-244.427
0.870938,-0.2184034,0.1335519,0.419441,4.013,7.359,-294.383,0.4983329,-0.5724149,-0.5265747,-0.3830464,4.79,127.276,-244.484
0.8711032,-0.2187831,0.1336585,0.4188659,4.008,7.283,-294.414,0.49824,-0.5728729,-0.5265729,-0.3824847,4.775,127.29,-244.536
0.8713236,-0.219275,0.1335835,0.4181735,4.038,7.215,-294.449,0.4984439,-0.5737646,-0.5261908,-0.3814068,4.721,127.289,-244.623
0.8742478,-0.2215488,0.1327339,0.4110824,4.185,7.008,-294.611,0.4978938,-0.5736791,-0.5268427,-0.3813539,4.702,127.281,-244.686
0.8748894,-0.2219545,0.1322697,0.4096455,4.199,6.999,-294.598,0.4976069,-0.5738221,-0.5271879,-0.3810362,4.662,127.31,-244.764
0.8742308,-0.2216986,0.1323682,0.4111557,4.282,7.055,-294.518,0.4976172,-0.5743652,-0.5271428,-0.3802659,4.587,127.317,-244.816
0.8743566,-0.222057,0.1321101,0.4107775,4.373,7.034,-294.355,0.4974562,-0.5748726,-0.5271861,-0.3796493,4.544,127.317,-244.896
0.8737331,-0.2220784,0.1326459,0.4119184,4.367,7.01,-294.315,0.4973496,-0.5752343,-0.5272893,-0.3790975,4.487,127.333,-244.934
0.8740196,-0.2222002,0.1325166,0.4112861,4.359,7.046,-294.355,0.4970503,-0.5754067,-0.5276167,-0.3787726,4.462,127.35,-244.987
0.8742637,-0.2224144,0.1325278,0.4106474,4.324,7.048,-294.455,0.4968221,-0.5755354,-0.5279184,-0.378456,4.406,127.393,-245.078
0.8738441,-0.222518,0.132708,0.4114254,4.364,7.038,-294.444,0.4966194,-0.5757732,-0.5281188,-0.3780806,4.373,127.436,-245.142
0.873451,-0.2225687,0.1325529,0.4122818,4.483,7.093,-294.395,0.4965313,-0.5762474,-0.5281065,-0.3774906,4.345,127.474,-245.203
0.8736995,-0.2229846,0.1321493,0.4116597,4.595,7.096,-294.268,0.496191,-0.5764321,-0.5284751,-0.3771401,4.298,127.45,-245.203
0.8739813,-0.2232067,0.1318349,0.4110414,4.661,7.119,-294.188,0.4961682,-0.5769796,-0.5283944,-0.3764451,4.262,127.486,-245.27
0.8741364,-0.2234398,0.1316385,0.4106477,4.72,7.143,-294.081,0.4960098,-0.5772814,-0.528551,-0.3759711,4.214,127.531,-245.37
0.8746518,-0.2234184,0.1314285,0.409628,4.668,7.243,-294.153,0.496114,-0.5779489,-0.5283469,-0.375094,4.153,127.571,-245.458
0.8744214,-0.2234423,0.1315228,0.4100762,4.664,7.263,-294.159,0.4956512,-0.5778091,-0.5290125,-0.3749831,4.106,127.596,-245.524
0.874832,-0.2240626,0.13093,0.4090504,4.771,7.24,-294.125,0.495335,-0.5779911,-0.5293106,-0.3746997,4.093,127.636,-245.638
0.8755095,-0.2245623,0.1302085,0.4075546,4.896,7.261,-294.043,0.4955153,-0.5787339,-0.5290268,-0.3737141,3.998,127.675,-245.743
0.8738475,-0.2240049,0.1312462,0.4110801,4.895,7.282,-293.991,0.4953409,-0.5790193,-0.5291578,-0.3733177,3.965,127.719,-245.774
0.8729532,-0.2237054,0.1319264,0.4129213,4.861,7.305,-293.882,0.4949794,-0.5791957,-0.5295741,-0.3729331,3.903,127.738,-245.903
0.8737297,-0.2242184,0.1314071,0.4111627,4.884,7.301,-293.861,0.4949007,-0.5794635,-0.5296906,-0.3724557,3.82,127.818,-246.005
0.8742459,-0.2243793,0.1309242,0.4101303,4.903,7.387,-293.997,0.4946479,-0.5797207,-0.5299632,-0.3720031,3.78,127.833,-246.058
0.8734065,-0.2241867,0.1312844,0.4119052,4.94,7.447,-294.044,0.4942241,-0.57975,-0.5304543,-0.3718207,3.74,127.849,-246.08
0.8737176,-0.2243204,0.1311013,0.4112303,4.946,7.489,-294.042,0.4941189,-0.5802616,-0.5304363,-0.3711877,3.694,127.875,-246.161
0.8732224,-0.2242206,0.1313996,0.4122401,4.966,7.502,-293.967,0.4939578,-0.5804956,-0.5305912,-0.3708146,3.652,127.938,-246.234
0.8732134,-0.2240723,0.1315317,0.4122978,4.945,7.58,-293.924,0.4934256,-0.580255,-0.5314044,-0.3707353,3.564,127.954,-246.29
0.8727468,-0.2238816,0.132006,0.4132366,4.909,7.615,-293.898,0.4934435,-0.5809026,-0.531307,-0.3698359,3.489,127.971,-246.355
0.8735748,-0.2241764,0.1315911,0.4114557,4.884,7.678,-293.939,0.4932219,-0.581299,-0.5314437,-0.3693118,3.463,128.01,-246.486
0.8743706,-0.2248489,0.1307305,0.4096689,4.988,7.688,-293.933,0.4928052,-0.5814079,-0.5319478,-0.3689708,3.415,128.018,-246.575
0.8729056,-0.2244821,0.1315658,0.4127154,4.984,7.721,-293.892,0.4926981,-0.5819725,-0.5319295,-0.3682494,3.38,128.055,-246.704
0.8723592,-0.224206,0.1321251,0.4138405,4.928,7.792,-293.879,0.4926701,-0.5824946,-0.5318883,-0.36752,3.324,128.102,-246.832
0.8713561,-0.2238374,0.1329194,0.4158939,4.891,7.806,-293.782,0.4923647,-0.5826376,-0.532291,-0.3671196,3.251,128.156,-246.994
0.8718452,-0.2237957,0.1325826,0.414998,4.89,7.904,-293.761,0.4922652,-0.5832264,-0.5322458,-0.3663827,3.216,128.186,-247.108
0.87257,-0.2239616,0.1319629,0.4135801,4.946,7.997,-293.709,0.4920515,-0.5835405,-0.5324634,-0.3658531,3.156,128.232,-247.253
0.8728857,-0.2242946,0.1316298,0.412839,4.965,8.047,-293.694,0.4913692,-0.5833164,-0.5332984,-0.3659113,3.125,128.272,-247.393
0.8728617,-0.2246049,0.1316073,0.4127283,4.954,8.059,-293.781,0.491229,-0.5839874,-0.5332511,-0.3650975,3.077,128.268,-247.517
0.8726349,-0.2246297,0.1317115,0.4131609,4.949,8.114,-293.821,0.4906292,-0.5838275,-0.5340294,-0.3650219,3.023,128.302,-247.673
0.8711226,-0.2242407,0.1325785,0.4162746,4.98,8.11,-293.751,0.4908097,-0.5846479,-0.5336016,-0.3640907,2.969,128.376,-247.784
0.8713226,-0.2240454,0.1323656,0.4160287,5.006,8.232,-293.728,0.4905193,-0.5851228,-0.533698,-0.3635775,2.963,128.417,-247.931
0.8724404,-0.2243657,0.1317834,0.4136919,4.994,8.285,-293.745,0.4903044,-0.5855137,-0.5338689,-0.3629867,2.906,128.444,-248.084
0.8726677,-0.2245089,0.1315737,0.4132013,5.016,8.336,-293.88,0.4899678,-0.5858465,-0.534077,-0.3625978,2.903,128.495,-248.22
0.8716403,-0.2242673,0.1322336,0.4152849,4.995,8.376,-293.941,0.489928,-0.5864164,-0.533981,-0.3618711,2.835,128.551,-248.349
0.871251,-0.2244243,0.1323407,0.4159824,5.026,8.375,-293.92,0.4898576,-0.5870782,-0.533918,-0.3609853,2.773,128.563,-248.498
0.8698437,-0.2241743,0.1331961,0.4187799,4.996,8.357,-293.918,0.4895261,-0.5872018,-0.5343496,-0.360595,2.691,128.618,-248.683
0.8704107,-0.224337,0.1330026,0.4175745,4.964,8.383,-293.944,0.4891415,-0.5875347,-0.5346016,-0.3602008,2.713,128.646,-248.86
0.8699429,-0.224345,0.1335058,0.4183837,4.942,8.363,-293.957,0.4892272,-0.5883063,-0.534329,-0.3592283,2.659,128.7,-249.043
0.8695748,-0.2241621,0.1338801,0.4191267,4.91,8.404,-293.998,0.4892005,-0.5888766,-0.5342214,-0.3584896,2.611,128.759,-249.189
0.869872,-0.2246789,0.1335973,0.4183226,4.946,8.393,-293.989,0.488635,-0.5886599,-0.534977,-0.3584899,2.577,128.815,-249.344
0.8697077,-0.2247208,0.1336589,0.418622,4.928,8.427,-294.017,0.4884975,-0.589204,-0.5349464,-0.3578284,2.551,128.85,-249.504
0.8702001,-0.2247965,0.1332813,0.4176774,4.908,8.504,-294.044,0.4881975,-0.5895333,-0.5351725,-0.3573572,2.533,128.862,-249.587
0.8699525,-0.2246849,0.1336271,0.4181426,4.841,8.533,-294.04,0.4880557,-0.5902119,-0.5351142,-0.3565169,2.492,128.849,-249.727
0.8697771,-0.2247138,0.1341284,0.4183312,4.753,8.522,-294.043,0.4872686,-0.5897802,-0.536177,-0.3567112,2.464,128.858,-249.829
0.8704803,-0.2247141,0.1337853,0.4169761,4.721,8.666,-294.149,0.4870452,-0.5901944,-0.5362498,-0.3562213,2.454,128.9,-249.935
0.8706356,-0.2246991,0.1339592,0.4166041,4.646,8.732,-294.261,0.4871172,-0.5910277,-0.5358619,-0.3553241,2.44,128.927,-250.017
0.8703426,-0.2247627,0.134226,0.4170958,4.626,8.752,-294.321,0.4865079,-0.5909186,-0.5365445,-0.35531,2.425,128.969,-250.178
0.8708312,-0.2248129,0.134133,0.4160775,4.555,8.815,-294.406,0.4860866,-0.5911863,-0.5368677,-0.354953,2.412,128.994,-250.303
0.8705425,-0.2246111,0.1343885,0.4167078,4.52,8.879,-294.407,0.4859583,-0.5919111,-0.5366506,-0.3542483,2.43,129.033,-250.459
0.8713175,-0.2251071,0.1338621,0.4149862,4.57,8.874,-294.354,0.4855244,-0.592146,-0.5370429,-0.3538559,2.409,129.046,-250.589
0.8708328,-0.2248349,0.1344267,0.4159675,4.49,8.927,-294.403,0.4850704,-0.5923095,-0.5374579,-0.3535749,2.405,129.075,-250.767
0.8703378,-0.2250369,0.1347424,0.4167913,4.52,8.908,-294.471,0.4846226,-0.5926312,-0.5378462,-0.353059,2.378,129.034,-250.885
0.8711235,-0.2254265,0.1344312,0.4150362,4.466,8.94,-294.507,0.4838274,-0.5923467,-0.5388209,-0.353141,2.375,129.052,-251.078
0.870808,-0.225557,0.1344074,0.4156345,4.521,8.938,-294.577,0.4839227,-0.5935896,-0.5382181,-0.3518402,2.368,129.011,-251.21
0.869906,-0.2254226,0.135255,0.417318,4.442,8.873,-294.552,0.4836771,-0.5941012,-0.5382159,-0.3513175,2.386,129.059,-251.435
0.8707462,-0.2258659,0.1346767,0.4155092,4.482,8.884,-294.516,0.4832206,-0.5944298,-0.5386359,-0.3507456,2.356,129.019,-251.566
0.8704134,-0.2257948,0.1348798,0.4161786,4.485,8.915,-294.572,0.482884,-0.594704,-0.5388632,-0.3503952,2.359,129.046,-251.692
0.8705552,-0.2260423,0.1349623,0.4157207,4.439,8.914,-294.665,0.4826248,-0.5952513,-0.5388335,-0.349868,2.391,129.076,-251.875
0.8704737,-0.2260933,0.1350485,0.4158357,4.408,8.936,-294.797,0.4819409,-0.5952997,-0.5395261,-0.349661,2.38,129.028,-251.988
0.8699171,-0.2259843,0.1355372,0.4168993,4.337,8.946,-294.914,0.4816015,-0.5957499,-0.5396436,-0.3491803,2.39,129.037,-252.149
0.870217,-0.22636,0.1355848,0.4160532,4.278,8.895,-294.967,0.4814551,-0.5964914,-0.5394617,-0.3483964,2.374,129.048,-252.301
0.8692584,-0.2259574,0.1361627,0.4180822,4.281,8.937,-294.984,0.4811948,-0.5969285,-0.5394803,-0.3479785,2.387,129.076,-252.391
0.8694019,-0.2259194,0.1364094,0.417724,4.22,8.948,-295.011,0.4810537,-0.5974872,-0.5393372,-0.3474358,2.4,129.123,-252.542
0.8690463,-0.2255967,0.1370688,0.4184219,4.089,8.986,-295.039,0.4806678,-0.5979051,-0.5394895,-0.3470146,2.425,129.125,-252.681
0.8687392,-0.2259632,0.1372243,0.4188105,4.12,8.925,-295.123,0.4801191,-0.5981162,-0.5398934,-0.3467821,2.47,129.122,-252.788
0.8695341,-0.2266956,0.1366153,0.4169601,4.155,8.876,-295.195,0.4795622,-0.5983495,-0.5402885,-0.3465346,2.49,129.103,-252.902
0.8694997,-0.2269667,0.13653,0.4169124,4.202,8.852,-295.223,0.479244,-0.5990204,-0.5401836,-0.3459789,2.548,129.095,-253.026
0.8697517,-0.2270371,0.136652,0.416308,4.148,8.851,-295.208,0.4789242,-0.5993954,-0.5404043,-0.3454273,2.532,129.093,-253.182
0.870209,-0.2269918,0.1368007,0.4153271,4.065,8.881,-295.17,0.4786666,-0.5998653,-0.5404478,-0.3449,2.548,129.088,-253.295
0.8706313,-0.2271381,0.1367952,0.4143627,4.028,8.896,-295.209,0.4783488,-0.6002742,-0.5406453,-0.3443195,2.535,129.06,-253.392
0.869488,-0.2272034,0.1373868,0.4165262,4.078,8.819,-295.227,0.4779121,-0.6006434,-0.5409323,-0.343831,2.554,129.031,-253.547
0.8697345,-0.2278645,0.1371797,0.4157179,4.117,8.729,-295.254,0.4776724,-0.6011427,-0.5409248,-0.3433028,2.574,129.058,-253.701
0.8698092,-0.2282988,0.136906,0.4154134,4.176,8.687,-295.26,0.4772217,-0.6014416,-0.5412362,-0.3429152,2.579,129.043,-253.85
0.870019,-0.2289354,0.1366511,0.4147072,4.238,8.598,-295.272,0.4767641,-0.6014981,-0.5417205,-0.3426878,2.575,129.037,-253.936
0.8700053,-0.2291045,0.1366734,0.4146352,4.253,8.586,-295.292,0.4766397,-0.6021252,-0.5416006,-0.3419483,2.554,129.035,-254.096
0.869369,-0.2286691,0.1373714,0.4159771,4.173,8.641,-295.316,0.476605,-0.6028644,-0.5412867,-0.3411905,2.572,129.045,-254.177
0.8688153,-0.2284771,0.1377223,0.417122,4.186,8.659,-295.336,0.4764775,-0.6032528,-0.5413939,-0.3405112,2.501,129.047,-254.293
0.8694784,-0.2290729,0.1373421,0.415536,4.206,8.606,-295.386,0.4760765,-0.6035144,-0.5417148,-0.3400979,2.472,129.013,-254.362
0.8691226,-0.229462,0.1372879,0.4160831,4.281,8.549,-295.451,0.4758372,-0.6040071,-0.5417173,-0.3395537,2.479,129.005,-254.441
0.8689099,-0.2297873,0.1375775,0.4162521,4.238,8.478,-295.461,0.4752072,-0.6037128,-0.542432,-0.3398184,2.527,129.062,-254.562
0.8690822,-0.2297241,0.1377368,0.4158744,4.167,8.523,-295.457,0.4749722,-0.6040502,-0.542548,-0.3393617,2.515,129.073,-254.641
0.8690068,-0.2296784,0.1378975,0.416004,4.162,8.534,-295.454,0.4748944,-0.6047456,-0.5422564,-0.3386977,2.542,129.102,-254.755
0.8693065,-0.2299467,0.1375129,0.4153564,4.264,8.54,-295.502,0.4747826,-0.6051122,-0.5422762,-0.3381675,2.522,129.13,-254.834
0.8697635,-0.2303451,0.1372969,0.4142489,4.275,8.508,-295.515,0.4744465,-0.6055651,-0.5423743,-0.3376707,2.541,129.107,-254.911
0.8702797,-0.230726,0.137235,0.4129713,4.208,8.467,-295.558,0.4741235,-0.6060004,-0.5424642,-0.3371988,2.562,129.083,-254.946
0.8698581,-0.2307322,0.1377308,0.4136904,4.13,8.439,-295.547,0.4738369,-0.606405,-0.5425951,-0.3366633,2.566,129.05,-255.033
0.8696624,-0.2308981,0.1378961,0.4139542,4.125,8.406,-295.523,0.4733508,-0.60676,-0.5429185,-0.3361857,2.572,128.982,-255.128
0.8698985,-0.2311243,0.1379266,0.4133212,4.095,8.387,-295.463,0.4731794,-0.6073261,-0.5428019,-0.3355925,2.606,128.988,-255.216
0.8696984,-0.2311946,0.1379641,0.4136903,4.154,8.384,-295.473,0.4729647,-0.6079088,-0.5427864,-0.3348645,2.587,128.946,-255.312
0.869512,-0.2314202,0.1378399,0.4139973,4.261,8.366,-295.512,0.4724904,-0.6080915,-0.5431524,-0.3346088,2.604,128.902,-255.324
0.8699447,-0.2320111,0.1376912,0.4128053,4.276,8.292,-295.543,0.4724668,-0.6090425,-0.5427435,-0.3335743,2.58,128.85,-255.376
0.8693715,-0.2320562,0.1381505,0.4138328,4.251,8.271,-295.573,0.4716129,-0.6087896,-0.5437568,-0.3335942,2.588,128.757,-255.449
0.8703519,-0.2322985,0.1377491,0.4117647,4.189,8.343,-295.53,0.4715518,-0.6095193,-0.5434942,-0.332775,2.555,128.76,-255.546
0.870484,-0.2322379,0.1377284,0.4115265,4.147,8.389,-295.425,0.4711773,-0.6098101,-0.5436774,-0.3324732,2.597,128.766,-255.642
0.8695873,-0.2324724,0.1378936,0.413231,4.31,8.32,-295.382,0.4709586,-0.6103081,-0.5437417,-0.3317635,2.559,128.738,-255.733
0.8701715,-0.2332736,0.1375196,0.4116715,4.408,8.211,-295.45,0.4705996,-0.610701,-0.5438067,-0.3314431,2.609,128.758,-255.839
0.8705693,-0.2337766,0.1372008,0.4106502,4.475,8.179,-295.511,0.4701616,-0.6108625,-0.5441875,-0.3311421,2.62,128.743,-255.916
0.870886,-0.2338952,0.1370907,0.4099473,4.453,8.215,-295.527,0.4695353,-0.6107258,-0.5449523,-0.331025,2.598,128.702,-255.976
0.8708509,-0.2338909,0.1371064,0.4100189,4.439,8.261,-295.521,0.469636,-0.6115155,-0.5445159,-0.3301412,2.574,128.735,-256.072
0.8711275,-0.2339483,0.1368266,0.4094919,4.465,8.316,-295.441,0.4691483,-0.6115251,-0.5450577,-0.3299228,2.559,128.737,-256.191
0.8708134,-0.2338792,0.1369523,0.4101568,4.493,8.335,-295.426,0.4690237,-0.6117294,-0.5452087,-0.3294714,2.516,128.781,-256.292
0.8709376,-0.2343105,0.1368285,0.409688,4.549,8.258,-295.389,0.4682898,-0.6114755,-0.5460558,-0.3295836,2.553,128.76,-256.337
0.8710235,-0.2347621,0.1367731,0.4092652,4.597,8.189,-295.4,0.4680397,-0.6116418,-0.5463196,-0.329193,2.527,128.789,-256.453
0.8720251,-0.2351836,0.1364514,0.4069912,4.534,8.207,-295.492,0.4676981,-0.611957,-0.5465803,-0.3286597,2.491,128.756,-256.537
0.8712386,-0.2345869,0.1370723,0.4088073,4.472,8.31,-295.533,0.4675723,-0.6123618,-0.546556,-0.3281246,2.473,128.771,-256.6
0.8711961,-0.2344292,0.1370407,0.408999,4.453,8.388,-295.489,0.4676106,-0.6130602,-0.5462859,-0.3272144,2.432,128.756,-256.638
0.8708682,-0.2344011,0.1371132,0.4096884,4.504,8.416,-295.355,0.4675197,-0.6134986,-0.5462932,-0.3265096,2.363,128.76,-256.68
0.8711584,-0.2348575,0.1368788,0.4088877,4.559,8.385,-295.223,0.4673145,-0.6138478,-0.5463099,-0.3261188,2.373,128.792,-256.743
0.8708133,-0.2347754,0.1371878,0.4095658,4.552,8.416,-295.224,0.46689,-0.6138372,-0.546763,-0.3259875,2.372,128.806,-256.787
0.8713026,-0.2352847,0.1371751,0.408235,4.493,8.353,-295.285,0.4667126,-0.6141962,-0.5468818,-0.3253654,2.318,128.807,-256.857
0.8716357,-0.2356842,0.1369598,0.4073649,4.513,8.337,-295.363,0.4661974,-0.6141149,-0.5474882,-0.3252377,2.299,128.789,-256.889
0.8715723,-0.2359446,0.1367499,0.4074204,4.6,8.355,-295.361,0.4662268,-0.6148523,-0.5471576,-0.3243574,2.255,128.832,-257.016
0.8714782,-0.2363706,0.1365678,0.4074359,4.716,8.314,-295.198,0.4659507,-0.6151477,-0.5472971,-0.3239585,2.252,128.858,-257.093
0.8714498,-0.236779,0.1363175,0.4073431,4.833,8.277,-295.07,0.4653427,-0.6147412,-0.5481624,-0.324141,2.259,128.891,-257.107
0.8713531,-0.2369669,0.1360541,0.4075289,4.968,8.299,-294.962,0.4653702,-0.6154028,-0.5479347,-0.3232299,2.193,128.917,-257.227
0.8711289,-0.236787,0.1364831,0.4079691,4.91,8.337,-294.975,0.4647858,-0.6151741,-0.5487407,-0.3231387,2.152,128.908,-257.298
